review_id,lodging_id,guest_id,date,review,rating,overall_sentiment,room_sentiment,guest_service_sentiment,cleaning_sentiment,breakfast_sentiment,sentiment_score,clean_review
31804,1076,29818,2023-03-26,The location was good. Lots of shopping and food places near.,5,1,0,0,0,0,0.4404,location good lot shopping food place near
31805,1076,29819,2022-10-24,The main floor was pleasing and nice the rooms were a little outdated and description was incorrect Said should have had 2 Queen beds and got Double beds instead. Extra blankets and pull out sofa was really dingy. Shower leaked/dripped constantly.,3,-1,-1,0,-1,0,0.7351,main floor please nice room little outdated description incorrect say 2 queen bed get double bed instead extra blanket pull sofa really dingy shower leakeddrippe constantly
31806,1076,29820,2023-05-11,"The main thing that annoyed me is I got in from a 3 hour drive, Tired and exhausted. Checked in, got in the room",2,-1,0,0,0,0,-0.7906,main thing annoyed get 3 hour drive tired exhausted check get room
31807,1076,29821,2021-11-10,The morning shift ladies at the front desk were very nice !,2,1,0,1,0,0,0.4754,morning shift lady front desk nice
31808,1076,29822,2023-03-27,The personal was nice and friendly but the bed has a small stain and needed better pillows.,3,-1,-1,1,-1,0,0.7814,personal nice friendly bed small stain need well pillow
31809,1076,29823,2021-05-31,"The pictures show a nice breakfast area but all they had when I was there were cinnamon rolls, plus apples one day and granola bars another day.  I assumed ""on the go"" breakfast was a real breakfast when we booked, but instead they chose to use Covid as an excuse to pad their profits.  This caused problems for us because we didn't have time to go get breakfast prior to leaving for Universal Studios.  We ended up buying our own food to keep in the hotel.",2,-1,0,0,0,-1,0.3919,picture show nice breakfast area cinnamon roll plus apple one day granola bar another day assume go breakfast real breakfast book instead choose use covid excuse pad profit cause problem we do not time go get breakfast prior leave universal studio end buy food keep hotel
31810,1076,29824,2022-02-08,"The place is dirty, the air conditioner was broke, housekeepers don’t come daily. I won’t recommend this hotel. The only good thing is the location and free parking!",1,-1,-1,0,-1,0,-0.1556,place dirty air conditioner break housekeeper do not come daily will not recommend hotel good thing location free parking
31811,1076,29825,2021-03-08,The place was clean and helpful staff. Parking was easy and had covered parking.,5,1,1,1,1,0,0.8126,place clean helpful staff parking easy cover parking
31812,1076,29826,2023-03-11,"The place was nice. I stayed for only two nights while I went to the amusement parks. The ladies at the front desk were all very friendly. I couldn't check out the pool or bar, so can't say much about it. The continental breakfast was okay. A heads up, the free shuttle only takes you to Magic Kingdom and not any other Disney parks even though the lady said they did. Oh and it takes you to Universal. Other than that, not a bad place.",4,1,1,1,0,0,0.9417,place nice stay two night go amusement park lady front desk friendly could not check pool bar can not say much continental breakfast okay head free shuttle take magic kingdom disney park even though lady say oh take universal bad place
31813,1076,29827,2022-12-29,"The pool and sauna are heated, which was great during the cold weather.  We loved it.
The room was ok, clean, the carpets are dated.  Thr carpets everywhere are dated.
Very close to universal and in the middle of everything",4,1,0,0,0,0,0.9169,pool sauna heat great cold weather love room ok clean carpet date thr carpet everywhere date close universal middle everything
31814,1076,29828,2020-01-23,The pool is behind the hotel and the sun is in front of the hotel during January so we couldn't lay out.  The rooms are not updated but the lady at the desk I think her name was Jamie was extremely nice and very helpful. Breakfast was very limited at the hotel also.,4,-1,-1,1,0,-1,0.7572,pool behind hotel sun front hotel january could not lay room update lady desk think name jamie extremely nice helpful breakfast limited hotel also
31815,1076,29829,2021-06-12,"The price of the room is absolutely it worth the money. The room stunk and the pools closed at 8 and the lake view, the lake was so dirty and full algae and trash. I wouldn’t stay there again.",2,-1,-1,0,-1,0,-0.6325,price room absolutely worth money room stunk pool close 8 lake view lake dirty full algae trash would not stay
31816,1076,29830,2020-02-03,"The property has two towers. We started out in the older tower. Room was ok, nothing special, was outdated and had a horrible smell. We went to the desk and asked about a different room. We ended up getting an upgrade to the club house in the north tower. We had to pay more, but the room was amazing!!",4,1,-1,0,-1,0,0.5749,property two tower start old tower room ok nothing special outdate horrible smell go desk ask different room end get upgrade club house north tower pay room amazing
31817,1076,29831,2021-03-23,The property is clean with friendly staff and good breakfast,5,1,0,1,1,1,0.8316,property clean friendly staff good breakfast
31818,1076,29832,2022-01-31,the property is close to all places,5,1,0,0,0,0,0.0,property close place
31819,1076,29833,2023-07-24,The property is in a good location on I drive. Easy to walk out and get the I ride trolley or linx buses.,4,1,0,0,0,0,0.7003,property good location drive easy walk get ride trolley linx bus
31820,1076,29834,2022-11-28,The property is okay. It’s old and a bit rundown. The customer service isn’t great!,3,-1,-1,-1,0,0,-0.3387,property okay old bit rundown customer service be not great
31821,1076,29835,2023-04-22,"The property is very well located near Universal and the area is walkable to gift shops, restaurants, and other local attractions. Covered Parking is included in the price which is nice. Hotel area is safe. The property consist of a main building where the lobby, reception and dining room are located. This building is newer and updated. Really nice. However, I was placed in a secondary building exterior facing where the rooms are old and dingy. The tv was small and the image quality was very poor. Beds and pillows were comfortable and the room was spacious and included a mini fridge and microwave. The room had nice lake view. The hair dryer was not working but I called the front desk and they sent maintenance to replace it within 30 minutes. The breakfast was nice included boiled eggs and they have a cool pancake machine. Overall the experience was good, but I would have had a better experience if I was given a room in the new building.",3,1,-1,1,0,1,0.9737,property well locate near universal area walkable gift shop restaurant local attraction cover parking include price nice hotel area safe property consist main building lobby reception dining room locate building new update really nice however place secondary building exterior face room old dingy tv small image quality poor bed pillow comfortable room spacious include mini fridge microwave room nice lake view hair dryer working call front desk send maintenance replace within 30 minute breakfast nice include boil egg cool pancake machine overall experience good would well experience give room new building
